PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-107-en001.jpg 	 2731173 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-058-tx054.jpg 	 3144415 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-055-tx051.jpg 	 3251591 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-044-tx040.jpg 	 2969134 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-075-tx071.jpg 	 3454303 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-069-tx065.jpg 	 3370421 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-025-tx021.jpg 	 2817701 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-077-tx073.jpg 	 3357904 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-031-tx027.jpg 	 2576912 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-037-tx033.jpg 	 2564567 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-104-tx100.jpg 	 2679434 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-011-tx007.jpg 	 2865150 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-066-tx062.jpg 	 3055086 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-088-tx084.jpg 	 2942506 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-059-tx055.jpg 	 3336486 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-080-tx076.jpg 	 3038413 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-046-tx042.jpg 	 3039601 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-108-en002.jpg 	 2925652 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-047-tx043.jpg 	 3049995 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-091-tx087.jpg 	 2939429 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-061-tx057.jpg 	 3275655 	  	 
